"subject_id" "activity" "variable"                         "mean"
"10585" 21 "SITTING" "Time Domain Signal of GravityAcc-mean-X" 0.940031368
"10586" 21 "SITTING" "Time Domain Signal of GravityAcc-mean-Y" 0.0215206708823529
"10587" 21 "SITTING" "Time Domain Signal of GravityAcc-mean-Z" -0.0567766060705882
"10588" 21 "SITTING" "Time Domain Signal of GravityAcc-std-X" -0.992936404470588
"10589" 21 "SITTING" "Time Domain Signal of GravityAcc-std-Y" -0.979355363176471
"10590" 21 "SITTING" "Time Domain Signal of GravityAcc-std-Z" -0.965426493882353
"10591" 21 "SITTING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0757109789882353
"10592" 21 "SITTING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0121020139594259
"10593" 21 "SITTING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.000175352166235294
"10594" 21 "SITTING" "Time Domain Signal of BodyAccJerk-std-X" -0.989439392235294
"10595" 21 "SITTING" "Time Domain Signal of BodyAccJerk-std-Y" -0.979002804823529
"10596" 21 "SITTING" "Time Domain Signal of BodyAccJerk-std-Z" -0.985823622941176
"10597" 21 "SITTING" "Time Domain Signal of BodyGyro-mean-X" -0.0198712820612471
"10598" 21 "SITTING" "Time Domain Signal of BodyGyro-mean-Y" -0.0653077503317647
"10599" 21 "SITTING" "Time Domain Signal of BodyGyro-mean-Z" 0.0831326042823529
"10600" 21 "SITTING" "Time Domain Signal of BodyGyro-std-X" -0.988410501294118
"10601" 21 "SITTING" "Time Domain Signal of BodyGyro-std-Y" -0.976380487294118
"10602" 21 "SITTING" "Time Domain Signal of BodyGyro-std-Z" -0.976972658588235
"10603" 21 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.101114775129412
"10604" 21 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0391483428502824
"10605" 21 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0526409877294118
"10606" 21 "SITTING" "Time Domain Signal of BodyGyroJerk-std-X" -0.989472968470588
"10607" 21 "SITTING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.989722663529412
"10608" 21 "SITTING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.987954515294118
"10609" 21 "SITTING" "Time Domain Signal of BodyAccMag-mean" -0.974734999411765
"10610" 21 "SITTING" "Time Domain Signal of BodyAccMag-std" -0.971994251294118
"10611" 21 "SITTING" "Time Domain Signal of GravityAccMag-mean" -0.974734999411765
"10612" 21 "SITTING" "Time Domain Signal of GravityAccMag-std" -0.971994251294118
"10613" 21 "SITTING" "Time Domain Signal of BodyAccJerkMag-mean" -0.985947225176471
"10614" 21 "SITTING" "Time Domain Signal of BodyAccJerkMag-std" -0.986520865058824
"10615" 21 "SITTING" "Time Domain Signal of BodyGyroMag-mean" -0.964971113764706
"10616" 21 "SITTING" "Time Domain Signal of BodyGyroMag-std" -0.971225061647059
"10617" 21 "SITTING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.990307349882353
"10618" 21 "SITTING" "Time Domain Signal of BodyGyroJerkMag-std" -0.990302232705882
"10619" 21 "SITTING" "Fast Fourier Transform BodyAcc-mean-X" -0.990610228
"10620" 21 "SITTING" "Fast Fourier Transform BodyAcc-mean-Y" -0.968060947058824
"10621" 21 "SITTING" "Fast Fourier Transform BodyAcc-mean-Z" -0.970859342941176
"10622" 21 "SITTING" "Fast Fourier Transform BodyAcc-std-X" -0.992375229411765
"10623" 21 "SITTING" "Fast Fourier Transform BodyAcc-std-Y" -0.96756129
"10624" 21 "SITTING" "Fast Fourier Transform BodyAcc-std-Z" -0.956412505058824
"10625" 21 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-X" 0.0879110564870588
"10626" 21 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.173532229868235
"10627" 21 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.127984474170588
"10628" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.989759187058823
"10629" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.979180438588235
"10630" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.983434322941176
"10631" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-std-X" -0.990027822470588
"10632" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.980347168823529
"10633" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.986845672352941
"10634" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.244349529764706
"10635" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.0118456245047059
"10636" 21 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.0250360370447059
"10637" 21 "SITTING" "Fast Fourier Transform BodyGyro-mean-X" -0.984893559764706
"10638" 21 "SITTING" "Fast Fourier Transform BodyGyro-mean-Y" -0.979830938
"10639" 21 "SITTING" "Fast Fourier Transform BodyGyro-mean-Z" -0.976839728941176
"10640" 21 "SITTING" "Fast Fourier Transform BodyGyro-std-X" -0.98955931
"10641" 21 "SITTING" "Fast Fourier Transform BodyGyro-std-Y" -0.974723217647059
"10642" 21 "SITTING" "Fast Fourier Transform BodyGyro-std-Z" -0.979130678470588
"10643" 21 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-X" 0.0890460544552941
"10644" 21 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.16118334856
"10645" 21 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-Z" 0.0208820463952941
"10646" 21 "SITTING" "Fast Fourier Transform BodyAccMag-mean" -0.974829227058824
"10647" 21 "SITTING" "Fast Fourier Transform BodyAccMag-std" -0.974447593176471
"10648" 21 "SITTING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.250062689644706
"10649" 21 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.985342358705882
"10650" 21 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.986991549529412
"10651" 21 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.327937039236471
"10652" 21 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.977839702352941
"10653" 21 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.972027251294118
"10654" 21 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" 0.0449663254035294
"10655" 21 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.990014272588235
"10656" 21 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.991062204823529
"10657" 21 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.248299546952471
"10658" 21 "SITTING" "Angle of tBodyAccMean,gravity" 0.0424169609831765
"10659" 21 "SITTING" "Angle of tBodyAccJerkMean,gravityMean" -0.00161665603176471
"10660" 21 "SITTING" "Angle of tBodyGyroMean,gravityMean" 0.0039913382917647
"10661" 21 "SITTING" "Angle of tBodyGyroJerkMean,gravityMean" 0.0503097159294118
"10662" 21 "SITTING" "Angle of X,gravityMean" -0.809146631647059
"10663" 21 "SITTING" "Angle of Y,gravityMean" 0.0683217701176471
"10664" 21 "SITTING" "Angle of Z,gravityMean" 0.0612901141882353
"10665" 21 "STANDING" "Time Domain Signal of BodyAcc-mean-X" 0.27695224258427
"10666" 21 "STANDING" "Time Domain Signal of BodyAcc-mean-Y" -0.0167084730205618
"10667" 21 "STANDING" "Time Domain Signal of BodyAcc-mean-Z" -0.110417855808989
"10668" 21 "STANDING" "Time Domain Signal of BodyAcc-std-X" -0.981419961123596
"10669" 21 "STANDING" "Time Domain Signal of BodyAcc-std-Y" -0.943601625393258
"10670" 21 "STANDING" "Time Domain Signal of BodyAcc-std-Z" -0.946123407078652
"10671" 21 "STANDING" "Time Domain Signal of GravityAcc-mean-X" 0.881213341910112
"10672" 21 "STANDING" "Time Domain Signal of GravityAcc-mean-Y" -0.346155558876404
"10673" 21 "STANDING" "Time Domain Signal of GravityAcc-mean-Z" -0.207685689775281
"10674" 21 "STANDING" "Time Domain Signal of GravityAcc-std-X" -0.982906668876405
"10675" 21 "STANDING" "Time Domain Signal of GravityAcc-std-Y" -0.977681415955056
"10676" 21 "STANDING" "Time Domain Signal of GravityAcc-std-Z" -0.958590002247191
"10677" 21 "STANDING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0754543858764045
"10678" 21 "STANDING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0100621171270225
"10679" 21 "STANDING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.00332093673865168
"10680" 21 "STANDING" "Time Domain Signal of BodyAccJerk-std-X" -0.97706335011236
"10681" 21 "STANDING" "Time Domain Signal of BodyAccJerk-std-Y" -0.963921458202247
"10682" 21 "STANDING" "Time Domain Signal of BodyAccJerk-std-Z" -0.977915677191011
"10683" 21 "STANDING" "Time Domain Signal of BodyGyro-mean-X" -0.0191731896359551
"10684" 21 "STANDING" "Time Domain Signal of BodyGyro-mean-Y" -0.0738115865407865
"10685" 21 "STANDING" "Time Domain Signal of BodyGyro-mean-Z" 0.0864863265393258
"10686" 21 "STANDING" "Time Domain Signal of BodyGyro-std-X" -0.962514526067416
"10687" 21 "STANDING" "Time Domain Signal of BodyGyro-std-Y" -0.955979192696629
"10688" 21 "STANDING" "Time Domain Signal of BodyGyro-std-Z" -0.959327022022472
"10689" 21 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.103199796370787
"10690" 21 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0404300756516854
"10691" 21 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0538211740234831
"10692" 21 "STANDING" "Time Domain Signal of BodyGyroJerk-std-X" -0.971866494606742
"10693" 21 "STANDING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.976815894044944
"10694" 21 "STANDING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.975427259325843
"10695" 21 "STANDING" "Time Domain Signal of BodyAccMag-mean" -0.958774298089888
"10696" 21 "STANDING" "Time Domain Signal of BodyAccMag-std" -0.956919898202247
"10697" 21 "STANDING" "Time Domain Signal of GravityAccMag-mean" -0.958774298089888
"10698" 21 "STANDING" "Time Domain Signal of GravityAccMag-std" -0.956919898202247
"10699" 21 "STANDING" "Time Domain Signal of BodyAccJerkMag-mean" -0.974765161910112
"10700" 21 "STANDING" "Time Domain Signal of BodyAccJerkMag-std" -0.97160651494382
"10701" 21 "STANDING" "Time Domain Signal of BodyGyroMag-mean" -0.949837151797753
"10702" 21 "STANDING" "Time Domain Signal of BodyGyroMag-std" -0.945614401797753
"10703" 21 "STANDING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.976857084157303
"10704" 21 "STANDING" "Time Domain Signal of BodyGyroJerkMag-std" -0.976153687752809
"10705" 21 "STANDING" "Fast Fourier Transform BodyAcc-mean-X" -0.978327686179775
"10706" 21 "STANDING" "Fast Fourier Transform BodyAcc-mean-Y" -0.949694904269663
"10707" 21 "STANDING" "Fast Fourier Transform BodyAcc-mean-Z" -0.960274142134831
"10708" 21 "STANDING" "Fast Fourier Transform BodyAcc-std-X" -0.982892836629213
"10709" 21 "STANDING" "Fast Fourier Transform BodyAcc-std-Y" -0.94354515752809
"10710" 21 "STANDING" "Fast Fourier Transform BodyAcc-std-Z" -0.942458908314607
"10711" 21 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.0850076160265618
"10712" 21 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.0366345350988764
"10713" 21 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.0292119055213483
"10714" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.976803010674157
"10715" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.964503015505618
"10716" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.974780645393258
"10717" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-std-X" -0.979530485393258
"10718" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.966024075955056
"10719" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.979723339662921
"10720" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.156072448511236
"10721" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.11577347441236
"10722" 21 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" -0.0494048593741573
"10723" 21 "STANDING" "Fast Fourier Transform BodyGyro-mean-X" -0.956989964269663
"10724" 21 "STANDING" "Fast Fourier Transform BodyGyro-mean-Y" -0.960082591123596
"10725" 21 "STANDING" "Fast Fourier Transform BodyGyro-mean-Z" -0.959432562359551
"10726" 21 "STANDING" "Fast Fourier Transform BodyGyro-std-X" -0.964530315842697
"10727" 21 "STANDING" "Fast Fourier Transform BodyGyro-std-Y" -0.954080913707865
"10728" 21 "STANDING" "Fast Fourier Transform BodyGyro-std-Z" -0.963124572134831
"10729" 21 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.187974567774157
"10730" 21 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.248811283196742
"10731" 21 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-Z" -0.0796430681910112
"10732" 21 "STANDING" "Fast Fourier Transform BodyAccMag-mean" -0.962291334157303
"10733" 21 "STANDING" "Fast Fourier Transform BodyAccMag-std" -0.960041844382022
"10734" 21 "STANDING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.0947666458898876
"10735" 21 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.970634296404494
"10736" 21 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.97192611741573
"10737" 21 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.29194637176382
"10738" 21 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.956723022359551
"10739" 21 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.947763172921348
"10740" 21 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.141992346874157
"10741" 21 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.976126760674157
"10742" 21 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.977706619550562
"10743" 21 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.149979231510112
"10744" 21 "STANDING" "Angle of tBodyAccMean,gravity" 0.0169999900124719
"10745" 21 "STANDING" "Angle of tBodyAccJerkMean,gravityMean" -0.023120938352809
"10746" 21 "STANDING" "Angle of tBodyGyroMean,gravityMean" -0.0863232009393258
"10747" 21 "STANDING" "Angle of tBodyGyroJerkMean,gravityMean" 0.0771729732247191
"10748" 21 "STANDING" "Angle of X,gravityMean" -0.611235625168539
"10749" 21 "STANDING" "Angle of Y,gravityMean" 0.322136212359551
"10750" 21 "STANDING" "Angle of Z,gravityMean" 0.166452878988764
"10751" 21 "LAYING" "Time Domain Signal of BodyAcc-mean-X" 0.271325472455556
"10752" 21 "LAYING" "Time Domain Signal of BodyAcc-mean-Y" -0.0184233048415556
"10753" 21 "LAYING" "Time Domain Signal of BodyAcc-mean-Z" -0.103253832233333
"10754" 21 "LAYING" "Time Domain Signal of BodyAcc-std-X" -0.955019866222222
"10755" 21 "LAYING" "Time Domain Signal of BodyAcc-std-Y" -0.956959422222222
"10756" 21 "LAYING" "Time Domain Signal of BodyAcc-std-Z" -0.945653787777778
"10757" 21 "LAYING" "Time Domain Signal of GravityAcc-mean-X" -0.174349174822222
"10758" 21 "LAYING" "Time Domain Signal of GravityAcc-mean-Y" 0.599992678
"10759" 21 "LAYING" "Time Domain Signal of GravityAcc-mean-Z" 0.788251027111111
"10760" 21 "LAYING" "Time Domain Signal of GravityAcc-std-X" -0.945905270555556
"10761" 21 "LAYING" "Time Domain Signal of GravityAcc-std-Y" -0.983732936111111
"10762" 21 "LAYING" "Time Domain Signal of GravityAcc-std-Z" -0.952416332444444
"10763" 21 "LAYING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0820150201077778
"10764" 21 "LAYING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0119943671007778
"10765" 21 "LAYING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.0139053438591111
"10766" 21 "LAYING" "Time Domain Signal of BodyAccJerk-std-X" -0.984826520888889
"10767" 21 "LAYING" "Time Domain Signal of BodyAccJerk-std-Y" -0.971584753222222
"10768" 21 "LAYING" "Time Domain Signal of BodyAccJerk-std-Z" -0.983977644222222
"10769" 21 "LAYING" "Time Domain Signal of BodyGyro-mean-X" -0.0305126188777778
"10770" 21 "LAYING" "Time Domain Signal of BodyGyro-mean-Y" -0.113800486377778
"10771" 21 "LAYING" "Time Domain Signal of BodyGyro-mean-Z" 0.0980906517
"10772" 21 "LAYING" "Time Domain Signal of BodyGyro-std-X" -0.975411857555556
"10773" 21 "LAYING" "Time Domain Signal of BodyGyro-std-Y" -0.952147091444444
"10774" 21 "LAYING" "Time Domain Signal of BodyGyro-std-Z" -0.981345430888889
"10775" 21 "LAYING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0964118375066667
"10776" 21 "LAYING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0346275066055556
"10777" 21 "LAYING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0601398663555556
"10778" 21 "LAYING" "Time Domain Signal of BodyGyroJerk-std-X" -0.984643717333333
"10779" 21 "LAYING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.981998497777778
"10780" 21 "LAYING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.988749495666667
"10781" 21 "LAYING" "Time Domain Signal of BodyAccMag-mean" -0.952596583222222
"10782" 21 "LAYING" "Time Domain Signal of BodyAccMag-std" -0.942186431444444
"10783" 21 "LAYING" "Time Domain Signal of GravityAccMag-mean" -0.952596583222222
"10784" 21 "LAYING" "Time Domain Signal of GravityAccMag-std" -0.942186431444444
"10785" 21 "LAYING" "Time Domain Signal of BodyAccJerkMag-mean" -0.982800330555556
"10786" 21 "LAYING" "Time Domain Signal of BodyAccJerkMag-std" -0.978552618777778
"10787" 21 "LAYING" "Time Domain Signal of BodyGyroMag-mean" -0.949278890222222
"10788" 21 "LAYING" "Time Domain Signal of BodyGyroMag-std" -0.949289148
"10789" 21 "LAYING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.985915906888889
"10790" 21 "LAYING" "Time Domain Signal of BodyGyroJerkMag-std" -0.982246471555556
"10791" 21 "LAYING" "Fast Fourier Transform BodyAcc-mean-X" -0.968234375555556
"10792" 21 "LAYING" "Fast Fourier Transform BodyAcc-mean-Y" -0.960069247
"10793" 21 "LAYING" "Fast Fourier Transform BodyAcc-mean-Z" -0.961772190555556
"10794" 21 "LAYING" "Fast Fourier Transform BodyAcc-std-X" -0.950929451222222
"10795" 21 "LAYING" "Fast Fourier Transform BodyAcc-std-Y" -0.957258971111111
"10796" 21 "LAYING" "Fast Fourier Transform BodyAcc-std-Z" -0.940919006555556
"10797" 21 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.5170305295
"10798" 21 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.0857486930922889
"10799" 21 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.0249888787754444
"10800" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.984188841222222
"10801" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.972039417111111
"10802" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.981630805333333
"10803" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-std-X" -0.987061376777778
"10804" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.973164432777778
"10805" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.984925270666667
"10806" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.0883780669131111
"10807" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" -0.0257551308055556
"10808" 21 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.043929421471
"10809" 21 "LAYING" "Fast Fourier Transform BodyGyro-mean-X" -0.973410473
"10810" 21 "LAYING" "Fast Fourier Transform BodyGyro-mean-Y" -0.964968005222222
"10811" 21 "LAYING" "Fast Fourier Transform BodyGyro-mean-Z" -0.980811216111111
"10812" 21 "LAYING" "Fast Fourier Transform BodyGyro-std-X" -0.976226919888889
"10813" 21 "LAYING" "Fast Fourier Transform BodyGyro-std-Y" -0.946599855444444
"10814" 21 "LAYING" "Fast Fourier Transform BodyGyro-std-Z" -0.983270707333333
"10815" 21 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.105481413654444
"10816" 21 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.407760367
"10817" 21 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-Z" 0.266238545
"10818" 21 "LAYING" "Fast Fourier Transform BodyAccMag-mean" -0.953769071222222
"10819" 21 "LAYING" "Fast Fourier Transform BodyAccMag-std" -0.944449070888889
"10820" 21 "LAYING" "Fast Fourier Transform BodyAccMag-meanFreq" -0.101802808811111
"10821" 21 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.978444123888889
"10822" 21 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.977604878888889
"10823" 21 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.299647660524444
"10824" 21 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.962349012888889
"10825" 21 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.949736575111111
"10826" 21 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.20657270175
"10827" 21 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.982993315111111
"10828" 21 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.982305117444444
"10829" 21 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.209995237416667
"10830" 21 "LAYING" "Angle of tBodyAccMean,gravity" 7.52968693333333e-05
"10831" 21 "LAYING" "Angle of tBodyAccJerkMean,gravityMean" 0.0209488810833333
"10832" 21 "LAYING" "Angle of tBodyGyroMean,gravityMean" 0.0771675159455556
"10833" 21 "LAYING" "Angle of tBodyGyroJerkMean,gravityMean" -0.0414774911111111
"10834" 21 "LAYING" "Angle of X,gravityMean" 0.377040938888889
"10835" 21 "LAYING" "Angle of Y,gravityMean" -0.364984985222222
"10836" 21 "LAYING" "Angle of Z,gravityMean" -0.613696120222222
"10837" 22 "WALKING" "Time Domain Signal of BodyAcc-mean-X" 0.27886459
"10838" 22 "WALKING" "Time Domain Signal of BodyAcc-mean-Y" -0.0167213607957174
"10839" 22 "WALKING" "Time Domain Signal of BodyAcc-mean-Z" -0.107112510934783
"10840" 22 "WALKING" "Time Domain Signal of BodyAcc-std-X" -0.00865921919565217
"10841" 22 "WALKING" "Time Domain Signal of BodyAcc-std-Y" 0.100384246321739
"10842" 22 "WALKING" "Time Domain Signal of BodyAcc-std-Z" -0.213351968804348
"10843" 22 "WALKING" "Time Domain Signal of GravityAcc-mean-X" 0.936096410434783
"10844" 22 "WALKING" "Time Domain Signal of GravityAcc-mean-Y" -0.259644937173913
"10845" 22 "WALKING" "Time Domain Signal of GravityAcc-mean-Z" 0.0233780056086957
"10846" 22 "WALKING" "Time Domain Signal of GravityAcc-std-X" -0.969643448043478
"10847" 22 "WALKING" "Time Domain Signal of GravityAcc-std-Y" -0.963639340217391
"10848" 22 "WALKING" "Time Domain Signal of GravityAcc-std-Z" -0.955147847391304
"10849" 22 "WALKING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0627777634002174
"10850" 22 "WALKING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0356746339782609
"10851" 22 "WALKING" "Time Domain Signal of BodyAccJerk-mean-Z" 0.00443691445434783
"10852" 22 "WALKING" "Time Domain Signal of BodyAccJerk-std-X" 0.0358787094391304
"10853" 22 "WALKING" "Time Domain Signal of BodyAccJerk-std-Y" 0.225542290191304
"10854" 22 "WALKING" "Time Domain Signal of BodyAccJerk-std-Z" -0.313155902608696
"10855" 22 "WALKING" "Time Domain Signal of BodyGyro-mean-X" 0.0007771571
"10856" 22 "WALKING" "Time Domain Signal of BodyGyro-mean-Y" -0.0960880731804348
"10857" 22 "WALKING" "Time Domain Signal of BodyGyro-mean-Z" 0.0775266594847826
"10858" 22 "WALKING" "Time Domain Signal of BodyGyro-std-X" -0.318537865869565
"10859" 22 "WALKING" "Time Domain Signal of BodyGyro-std-Y" -0.486322106521739
"10860" 22 "WALKING" "Time Domain Signal of BodyGyro-std-Z" -0.151439515130435
"10861" 22 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.132977562363043
"10862" 22 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0321910702173913
"10863" 22 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0569812455608696
"10864" 22 "WALKING" "Time Domain Signal of BodyGyroJerk-std-X" -0.226656401521739
"10865" 22 "WALKING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.651875468913043
"10866" 22 "WALKING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.234278150891304
"10867" 22 "WALKING" "Time Domain Signal of BodyAccMag-mean" 0.0722419121669565
"10868" 22 "WALKING" "Time Domain Signal of BodyAccMag-std" -0.161591787478261
"10869" 22 "WALKING" "Time Domain Signal of GravityAccMag-mean" 0.0722419121669565
"10870" 22 "WALKING" "Time Domain Signal of GravityAccMag-std" -0.161591787478261
"10871" 22 "WALKING" "Time Domain Signal of BodyAccJerkMag-mean" 0.02291996735
"10872" 22 "WALKING" "Time Domain Signal of BodyAccJerkMag-std" 0.111532924945652
"10873" 22 "WALKING" "Time Domain Signal of BodyGyroMag-mean" -0.210608043717391
"10874" 22 "WALKING" "Time Domain Signal of BodyGyroMag-std" -0.390775683913043
"10875" 22 "WALKING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.461999528913043
"10876" 22 "WALKING" "Time Domain Signal of BodyGyroJerkMag-std" -0.503106312391304
"10877" 22 "WALKING" "Fast Fourier Transform BodyAcc-mean-X" -0.0994928588891304
"10878" 22 "WALKING" "Fast Fourier Transform BodyAcc-mean-Y" 0.145367520371739
"10879" 22 "WALKING" "Fast Fourier Transform BodyAcc-mean-Z" -0.25521651373913
"10880" 22 "WALKING" "Fast Fourier Transform BodyAcc-std-X" 0.0243958191369565
"10881" 22 "WALKING" "Fast Fourier Transform BodyAcc-std-Y" 0.00386841059347826
"10882" 22 "WALKING" "Fast Fourier Transform BodyAcc-std-Z" -0.253643608304348
"10883" 22 "WALKING" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.2183853882
"10884" 22 "WALKING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.309767108065217
"10885" 22 "WALKING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.306473449913043
"10886" 22 "WALKING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.0367047077608696
"10887" 22 "WALKING" "Fast Fourier Transform BodyAccJerk-mean-Y" 0.159995613695652
"10888" 22 "WALKING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.281973435652174
